id,account_id,start_date,end_date
f1bd05ee-f278-469c-8822-b6486dee7ab7,7b974e8d-34bd-4828-ac7f-0f964fca9cc2,2023-03-31,2024-03-30
225cc216-0b03-4655-9b6b-17f52daaabed,4e907fd3-6932-46fb-90cf-8e73b5a8497d,2023-04-05,2024-04-04
665a0236-6f9c-4864-ad4d-89db48964b33,871fbbfb-b1cf-4ad6-94ad-f3f9d320d5d6,2022-03-28,2023-03-28
b8fdafa3-cb4f-43df-9449-e2937c642f7a,bdf16033-c6b9-4586-8ae7-8ce94d6b2ccc,2023-01-07,2024-01-07
6652d84f-2181-4cf3-85a1-c38bcd7a9282,60e3f280-ddd5-414f-975f-b971333973c1,2022-12-17,2023-12-17
6440a779-6c46-4f1c-a6db-07cbc8eeb39b,9fbb6a40-304e-47cd-90e0-37d916d502b7,2023-02-21,2024-02-21
72a43881-df03-45c5-a8f5-ee1b32f94de7,67fe1a58-f4d6-40cb-96e7-f65c7d437a97,2023-03-15,2024-03-14
8f39f935-752f-42ec-9288-61e2bae86494,67fe1a58-f4d6-40cb-96e7-f65c7d437a97,2023-05-02,2024-05-01
2a2b9fa1-0d4b-48d1-8518-ca4d3517e37d,b7274c0b-3cd0-4271-b195-347e9cd1c35a,2022-03-28,2023-03-28
c9050322-28a9-4112-9026-975a484298f5,632f96bb-ec65-46a8-b952-4c0d84ced73d,2024-05-23,2025-05-23
ed592e3e-76c5-4df5-89e8-c071459d2b1c,c8cbf8b7-7dd9-41bf-977e-66526d3e72ae,2022-12-30,2023-12-30
71ba52f3-ff47-4d13-aa5d-de30819a62e0,f38a38be-ae7a-4b0d-9959-7297464ad143,2023-03-08,2024-03-07
0ff70220-24a1-4af5-8473-97bda6d5e386,bed23b57-701b-42ef-b479-b3ebabd2acd8,2022-12-04,2023-12-04
030d8dfb-3c96-4375-84a2-160bed21d56a,bed23b57-701b-42ef-b479-b3ebabd2acd8,2023-01-01,2024-01-01
8c2465ed-3d37-4297-b85d-24c9595d21ae,008badfd-4d95-4e75-a704-478b94d14fab,2023-05-12,2024-05-11
d51d54c4-bea3-48fc-adb7-14f45a10984d,4ff69432-c0c2-467d-96b6-40893711eb3d,2023-01-11,2024-01-11
7664b0a1-2264-445d-91c0-4731cbc5bc04,f1fb6508-b64c-479c-b315-699559c5dc58,2023-04-23,2024-04-22
ff5aecbb-a72c-42c8-afa9-1244c458ab83,b616996b-3fae-4c2d-9e88-3ae14e580ea3,2023-04-01,2024-03-31
da3894dd-f8cf-4e56-be8b-6f7b8d6ea8b2,312af067-f919-403d-a1d2-ffeb7359b62e,2023-02-05,2024-02-05
0b672862-9c1b-46ec-a61a-7a18a81b1ef5,ec1fa4e6-4688-4822-bcf8-137d1940b53c,2023-04-05,2024-04-04
a47cd447-2c70-48f7-9852-f3e455f075a9,cd8cc499-76f1-4562-8afe-e0821d14f6a3,2022-12-08,2023-12-08
a065b0b4-7730-40c5-a282-15840f742807,11fa1b4d-f83f-4c20-b06d-200d2560db7e,2023-03-06,2024-03-05
b9e1e4e3-5b0a-4847-a1bd-74bd5fb30289,1ca31445-288f-4171-9ff9-88ff846a7717,2023-05-20,2024-05-19
01667f2d-d7e5-4979-891c-9ab4d98063c3,63c79023-e2ee-4773-8e56-8629d3838e59,2022-12-13,2023-12-13
3cd544df-7db2-430a-b727-954df2017974,7dfbe404-c665-45e3-934b-5e59bdde417a,2023-02-11,2024-02-11
0f498433-e1bb-4ede-b812-f4e7e9a0ae56,65796c67-f335-40da-8c3c-b0862d1903ee,2022-05-16,2023-05-16
e7b25677-6ede-49df-a268-1027b6f68898,9fafaf5b-9edc-43d6-b134-85e2e383a87d,2023-02-03,2024-02-03
b849321b-9669-4111-a4ab-232073546500,f4d1dea2-8949-454e-a8b8-f60104b931eb,2022-12-14,2023-12-14
6ff3a487-7d28-4b11-bbb3-5050d59a51b0,f4d1dea2-8949-454e-a8b8-f60104b931eb,2023-05-23,2024-05-22
501198b3-d880-4e6d-adf7-2cdd1fffca59,b525635a-67ea-4cbf-b0ff-6b59dfed5026,2023-03-25,2024-03-24
98702fba-50d3-4cb9-a11a-987fbf94ad4d,51d80c2a-109e-4845-ae2d-ddaba2503b87,2023-05-05,2024-05-04
b5e1dfc6-74fc-42d8-b777-a3e3ecaf783b,d8837ad0-e625-4466-9f0d-5eb14141e6e8,2023-04-01,2024-03-31
5aebf86e-d6ba-42fc-9c5d-1a03f0a9dd76,1906865d-a9a9-4193-81af-f32262262ee4,2023-01-15,2024-01-15
a7fa104a-80ce-42e0-8d19-fded7db804d6,1906865d-a9a9-4193-81af-f32262262ee4,2024-10-27,2025-10-27
e85d16b1-fcc8-4d3c-babe-95620b571688,6e08b8a9-030c-49e6-914d-aa9349e94023,2023-01-30,2024-01-30
73f9e17d-9921-486d-9ae2-f1412d5a62d0,8089af9d-3992-4dfa-b10a-73470d62a112,2024-10-09,2025-10-09
f7668957-e05f-44ec-8737-5a38c1692286,01bbc7b9-7a0f-4290-92ea-6794b78a1c74,2023-01-08,2024-01-08
99fe8cc8-7992-4625-b4e4-f474f2ae9c60,c6de2698-7798-4ea5-b622-6eb7c0a74453,2024-06-09,2025-06-09
f8f69596-fdab-412d-a30b-0e82e7188e33,c6de2698-7798-4ea5-b622-6eb7c0a74453,2022-12-11,2023-12-11
71d93ce7-94c3-4240-a2d4-e6692365a473,78a4bcbd-bed5-424c-bfbf-cca779efc26b,2023-01-26,2024-01-26
cf4bb344-88a7-4991-bf8c-54ebdcfd59b4,cca19eaf-8fce-4492-8d82-853d3d8d5137,2023-05-26,2024-05-25
2f12d550-fc82-491a-8dec-fe91e43aec39,5a359169-e779-4600-8950-0703157158ce,2022-12-13,2023-12-13
20306e0a-eae7-4220-9d3c-a61b7b662049,929deb50-16e0-4b7f-8c59-efec81f03760,2022-12-21,2023-12-21
f4cf09eb-fead-4205-a328-0ac6bd478899,ef880a50-7597-4b27-8a22-1b5e82dc30f9,2023-03-12,2024-03-11
256673fc-8142-4c36-9285-25b386556a2c,18ce5947-0dd2-483d-9a5c-cbd586b2e8d4,2022-04-02,2023-04-02
1bb73148-4c8a-45ae-86eb-ff72f3fe9bab,811a83ec-97d7-45f8-bfe0-b1f00309e462,2023-01-11,2024-01-11
23e824a9-9c9c-4fcc-9b7f-99dc90d77eb6,30c55863-4590-46b7-b652-ea957c37c2f1,2023-02-10,2024-02-10
7a1ba70b-3cc9-4c1b-8ca4-48f1aed2d834,30c55863-4590-46b7-b652-ea957c37c2f1,2023-03-20,2024-03-19
040d3699-cd43-42e4-9d6b-e6a1732166a7,cdff9198-fbcf-4477-a12d-79e529778643,2023-01-30,2024-01-30
114cdebd-31bb-45f5-9fe1-258ac408429b,7b7fd905-3ff5-4ce2-8e1e-cc58db22d861,2022-12-26,2023-12-26
d1a8a4f5-3de2-4026-badc-7147f94581eb,37a3150b-97bb-40d2-9fd1-dd7b08d32a18,2024-10-02,2025-10-02
fd25209f-9c93-4645-99ed-0fccbb0dc86f,63912faf-ecd2-4c79-a433-4fe42ecfdec6,2023-04-10,2024-04-09
d259b28e-195e-40a6-b2ff-b6aa0fa836e2,d3936b91-b412-4a90-8afe-6aba9d3f4ee3,2023-12-02,2024-12-01
59217cfc-e153-42f1-b1e2-5e4b39ee2db3,0e9afcca-ec8e-460e-95b2-d18d02c259ac,2023-01-12,2024-01-12
384c7b5c-629e-4063-9a97-7b97e3688d9c,b5bc21a1-b950-48ad-a142-328eaef70bba,2022-12-05,2023-12-05
d7f5bc36-9faa-4818-a63a-fd52371df846,02ae6fa9-f276-4312-a62e-d7c7d02e1853,2023-01-22,2024-01-22
94145484-1240-491d-8f87-34c454487394,d97c1fed-9315-4fad-b976-366d96228219,2022-12-16,2023-12-16
feeed8db-2a60-44e0-a118-be55b2f9ccfb,d97c1fed-9315-4fad-b976-366d96228219,2023-01-11,2024-01-11
ef2662ee-fd4c-4108-809f-7fb58a28e79d,f1062672-701b-406e-849e-abb38f9ac4ec,2023-02-14,2024-02-14
fc21e12f-4fc2-4d84-9ab1-575ea8ec5776,843fff4f-9b2e-46a3-a6f9-963f18b3daa9,2023-04-25,2024-04-24
0c0a42fc-e7ad-4e0d-87e3-aa3ae81accca,3a4457d2-1128-4ad5-88b9-5983cbf1572a,2023-01-26,2024-01-26
e8612f6f-6dad-4be9-9d26-eaa9da52bd98,fbcb27bb-a5be-483e-9d66-4927098c974b,2022-12-31,2023-12-31
1dc91aee-71e4-4ffc-9abb-0972bac9c90e,acdf97ce-ad73-424f-9461-4edd1dc30373,2022-12-02,2023-12-02
21ca6039-02ce-4060-b586-d03e29fecaa0,acdf97ce-ad73-424f-9461-4edd1dc30373,2023-02-04,2024-02-04
b85b22e7-6307-4f78-a0a8-6c56d9c976b9,8fa9592c-3b2e-4693-a7ca-9384ae6f2ce4,2023-01-01,2024-01-01
dfb1fee4-4bcc-4d4e-8b08-edc4eb8d9564,9e727589-867d-463f-b378-5f233dec8b5d,2023-01-29,2024-01-29
6a78c6e6-ecc4-4422-8587-5be00fa012cf,d07ad1f1-3a70-41b0-9373-baedf533022a,2023-01-17,2024-01-17
9faf382e-bdd2-46a2-978d-bc828265d124,d0d46edc-f6d3-4592-80b6-4582b2127da7,2023-01-16,2024-01-16
8a10c5ca-699a-4de0-b699-d19cd1a52410,389da1f0-f5ee-409f-a213-709869f9fca7,2023-03-17,2024-03-16
f8a5a537-883e-47ad-bb16-4543662c6a29,f5372275-c94c-4a27-a8aa-6b08ea3e0c45,2023-05-04,2024-05-03
ed3f3b35-1080-47f3-9ecf-db7e9a7baf74,a6df4a97-7782-457a-9eb3-9d5f72d7fb46,2023-04-05,2024-04-04
252706b6-5b00-499b-8dfb-6f7d5f974a26,62e3db14-1ace-445d-a195-a2607eeb8c8d,2023-03-14,2024-03-13
d22fa80f-ecce-4b23-9c23-014b0d726bf2,6f7484b4-d8fc-466f-bfc7-01c0c11acbc6,2022-12-03,2023-12-03
8f1cb081-1ea5-4893-9407-26435936d2bd,5a61404f-1aeb-48b9-a090-0f28f01fa529,2023-01-19,2024-01-19
75708ebf-580c-4306-be67-daae11953e39,3661f14c-7567-4d46-8577-b38b0049e7bf,2023-04-10,2024-04-09
f3c6ebc1-9d24-408f-bc82-58ab6e30d2db,0d2ac1c9-2e87-402e-ae72-08c9a3d3e0de,2023-03-29,2024-03-28
aad79910-a3a3-4d01-9249-d369399b8660,564d1fc5-40b9-4e64-bf4b-b9365f0ec388,2024-05-31,2025-05-31
1e02cf81-daef-40ea-bfb7-c104dd2eb6cf,564d1fc5-40b9-4e64-bf4b-b9365f0ec388,2023-03-12,2024-03-11
74bad0af-b03c-4fca-81f0-d2df11775ff2,0461eb59-9aef-46a0-85ee-59db98d9f81e,2024-06-07,2025-06-07
0b63c05e-b5e0-4b17-a6fd-d102d41842a4,0461eb59-9aef-46a0-85ee-59db98d9f81e,2022-03-09,2023-03-09
c7d42cfd-3b41-4e47-9568-ced2c16448a8,6acad409-8de2-4884-acda-d122a19aa036,2022-12-29,2023-12-29
96981444-02b2-4d3a-8fac-150a52d425b3,f9dc5ec6-5b17-4ee5-8fa8-0ec14e5f34d4,2023-02-19,2024-02-19
2c2848c3-3e7d-4312-a41c-5efaf6c70873,5e02f311-4d3a-43b3-9508-a4eb9625233f,2023-02-16,2024-02-16
74472368-c396-4567-b638-0efdfac211ab,3e411c71-9cc5-4fa9-9cec-fbad7aaee163,2023-02-02,2024-02-02
b3587b12-e98a-40e7-bfc3-9744059ebc73,ef347ff8-9f4a-41d3-b79a-b9a84e8da695,2023-04-19,2024-04-18
965f250f-6a5f-477f-bbfc-50ff5063c9bd,ef347ff8-9f4a-41d3-b79a-b9a84e8da695,2024-03-23,2025-03-23
1e2ac4df-72a2-42e8-a80a-dc43d76865d5,50d37792-4c90-4fdc-8364-62818b2e5024,2023-03-12,2024-03-11
76d81d3e-f3f1-4bc9-b52c-f33061ae8f4e,50d37792-4c90-4fdc-8364-62818b2e5024,2023-01-07,2024-01-07
e3ee30ee-810d-4ec8-a709-f2fb6f042e75,1673399f-a5d6-4a37-85fa-b4d984f5cfa7,2023-02-17,2024-02-17
90ec60fb-ba1e-4896-9fbe-fc88110e5748,b26cd784-ea81-4986-b35d-6c45402667ed,2023-05-15,2024-05-14
eaf14c07-70dc-431c-86fd-d12e17bb05bf,5b4921b8-6989-4c89-bacf-1ea7fbaabd60,2023-05-07,2024-05-06
45b4e2e7-67c7-41ef-a656-c25977f5911e,b9c39656-21c8-42e2-b2b8-c17be0460dc7,2024-06-12,2025-06-12
0a014027-3917-4e1b-aebf-233a480a15a7,5d69c2f9-9790-442e-a6cb-e1c290f4a4bd,2023-04-11,2024-04-10
f82ee202-4b50-44e1-9aeb-65b8a38b206d,44bd0496-e977-416e-b931-d00873fa5131,2022-12-19,2023-12-19
bb63f8db-4bd6-4f07-bffd-5ecb35b482ba,8c892b39-6746-400f-b6b9-904d62581bbe,2023-04-15,2024-04-14
05fbcd24-e1db-40b3-a3fe-7b0b312bd540,3da60b63-f366-4c7b-8716-130ba20716bb,2023-05-01,2024-04-30
a63e5d63-f539-44af-8011-d42162f5a2ec,3da60b63-f366-4c7b-8716-130ba20716bb,2022-12-10,2023-12-10
f15815ae-226d-4853-aecc-85a9eff24fcf,2a55d63c-d5f4-4eb3-bda9-80791c1c1eba,2023-04-23,2024-04-22
a7e29b8d-421d-4354-9bd6-a1e7ad986421,e6445e87-5d1e-4934-a75e-7656d18dc0df,2024-01-07,2025-01-06
b43ffefb-fa63-4b6b-b013-7bdadcb1e5c1,386bb19c-cdf1-47df-8cc0-8b605b152a94,2024-04-09,2025-04-09
2df139f9-7921-414e-99b6-17606cae8ecf,386bb19c-cdf1-47df-8cc0-8b605b152a94,2023-02-27,2024-02-27
7e86a25c-dc19-4f80-9a3d-61f21f6c95a9,95de7087-bf80-4a88-aa2d-bf495b54884f,2023-05-06,2024-05-05
2a90761d-9a95-4939-8159-91deb0a0b3ee,449f1bc2-a5ac-4619-94b9-cf94d801d7d2,2023-02-09,2024-02-09
b6011a51-450c-4e24-9c87-ff1165d91c61,63be0d1b-6fc5-4f05-b5ee-616957c48dc3,2024-07-20,2025-07-20
e6c79a23-6277-4364-8dfb-33f9cde46c25,15292c48-41f5-4123-871e-ecbf23d6debd,2023-01-01,2024-01-01
dcb06a67-a394-41e0-9b5e-2e3d842b7695,d2daed8c-e08a-44df-b428-55c7f838007b,2022-12-24,2023-12-24
ebd7b724-0ca3-4f19-8bdb-cb85391e68d8,d2daed8c-e08a-44df-b428-55c7f838007b,2022-12-28,2023-12-28
4d911337-c679-44df-9b01-5daf87d176d1,98970ecf-2012-454b-bb30-6e04582a9d22,2023-01-29,2024-01-29
4293cca3-3aa5-40cf-bf87-61a37fec0eff,03c1c94b-66ba-4390-8402-153ca1e75302,2022-05-14,2023-05-14
13776575-d113-4700-924e-53c2eb3f7dfc,db893ccd-9a57-4834-9784-ab6477142f3f,2023-01-13,2024-01-13
48dea4e6-c72f-45a0-a82e-b9b09ef4bfe2,db893ccd-9a57-4834-9784-ab6477142f3f,2023-03-13,2024-03-12
a86a94af-7dc9-4a20-b068-bdbe5dac68d5,d434bd7b-d3f1-41f3-b741-93aac31e305d,2022-04-21,2023-04-21
bbc352f7-389b-4e93-816e-149c1f8cf07a,23984131-7c47-4185-aaff-258d202acfcf,2023-04-06,2024-04-05
9d7905bd-d676-4cf0-b6b0-689fba7e1569,3f171b81-b812-41b6-b11f-6f7fe12a051e,2023-01-29,2024-01-29
d5bb41d6-5f64-4f4a-8a38-96839ddf055b,ae14d819-380c-4ad7-b3e0-80c5be11e67e,2024-07-12,2025-07-12
9d805950-c3c4-49db-910a-5a19065b224b,ae14d819-380c-4ad7-b3e0-80c5be11e67e,2024-04-06,2025-04-06
71eff00c-31cd-4174-aab9-1b4607c92bb5,1f419fb2-0cf4-464d-8dd3-d44604ab4df6,2022-12-05,2023-12-05
307be4f0-2420-4843-880e-7d3c2e2313a5,fda343bc-260a-42a7-b69d-faf8d6c3e00b,2022-12-13,2023-12-13
c1b87e42-746b-46da-b10a-8ddfb13a0870,3fd81d19-1816-405a-9cd9-03110272cce4,2023-04-02,2024-04-01
5896eea1-7a31-4dc4-81a5-290e825794a5,31aefa2b-98f6-4886-8e51-ba1fc46d5abc,2023-01-24,2024-01-24
28acf244-291c-4a80-a24d-7d3cd7eccc01,8308f9bd-70f7-4f84-b4d3-bc335456df14,2022-05-18,2023-05-18
6f0904e1-6724-449e-9919-aa96ce278358,b7053191-8aac-407a-bbb3-99332afb2192,2023-04-29,2024-04-28
81077d26-caf7-4d56-88b4-78181d4c6d70,b7053191-8aac-407a-bbb3-99332afb2192,2024-04-11,2025-04-11
152721f4-11e7-4a61-9f4b-023a9312dbbe,73c2916b-e78f-41aa-aa1d-b3088e90935d,2023-02-03,2024-02-03
52480461-fedf-4102-a020-97771c0ca50f,73c2916b-e78f-41aa-aa1d-b3088e90935d,2023-05-23,2024-05-22
0bf6af99-89a8-4612-96f3-6d1f7fb6caa9,79c5434e-1b75-4113-8aae-1d94b84ea549,2023-01-16,2024-01-16
6c5bc2ee-3b70-4f40-85f5-9d3e0692a642,0d1bc039-0001-456e-8d16-9cedf8b1c18b,2023-02-18,2024-02-18
8f969644-8b5f-47b5-9cd6-200671aa9276,089248d6-0182-4074-92b3-a37ef28c3fcf,2023-01-16,2024-01-16
f2d6c7a0-408f-45d8-947e-b62eef2389c6,089248d6-0182-4074-92b3-a37ef28c3fcf,2023-01-10,2024-01-10
27f0e912-01a3-48d5-bb78-8aece5c474a3,a0107b1b-909f-4dfa-b51f-57c34f9b3322,2023-03-13,2024-03-12
bf8b9bcc-88d7-4691-894b-c10e26d15801,c674aaa1-4f5f-4616-9592-65fafb916b77,2023-03-13,2024-03-12
57dd8b13-2654-436e-84ce-dfa418fae9a5,cdcb22dc-277f-480b-b639-d93893746e29,2022-03-27,2023-03-27
9df406f3-4847-49a4-aefe-11b6742a49d8,1614aa3e-be81-4db5-8952-bd386aa57b2a,2022-12-06,2023-12-06
28309ef3-b0e6-47b2-8f60-96aed3b904d1,f11617b0-90fa-4944-a24a-9ea302d4a876,2024-08-29,2025-08-29
d694b63f-2a78-49d8-9e23-dba2b6feebef,2468dd15-781f-4544-957b-129b7b7c07e0,2024-08-17,2025-08-17
7c9757c3-5bf4-43ba-af4c-4a50509b85ad,edb931fa-702e-404a-8983-d367199a1f9c,2022-04-12,2023-04-12
a2719ef8-1960-488a-a2fb-d3fc73d00040,65c35442-e3f9-49c8-b4bf-2d2b813f21fe,2024-05-25,2025-05-25
2e060fa9-aec0-4b60-bffd-e219fbbc8654,65c35442-e3f9-49c8-b4bf-2d2b813f21fe,2023-02-14,2024-02-14
4ab486c8-7405-43f3-91de-6fe36ebe43c0,038a46ba-df86-4427-becf-29a12d2973bc,2023-01-17,2024-01-17
4690cd62-31bd-4a4c-ac8b-fd2304306fbd,b337e11e-3b52-4e20-8371-6bc37c3c3290,2022-04-19,2023-04-19
2b448681-2854-4643-82fa-56b2d1b6bf57,b337e11e-3b52-4e20-8371-6bc37c3c3290,2023-03-07,2024-03-06
11d6b80f-fb72-4498-bb14-5dca0d080f4e,d23196e6-d2dd-4b65-8013-d123c4f8b134,2023-05-29,2024-05-28
cc28f6da-d139-4c09-ac61-388cf8cb5168,31bd5d25-d491-4785-a85e-3c9530f33522,2023-04-02,2024-04-01
1358932a-af26-4b25-95e6-c7c793bb5e7b,31bd5d25-d491-4785-a85e-3c9530f33522,2022-12-23,2023-12-23
7b055ec9-4954-4dd8-94a8-4a7a86a246b4,3be826e0-dace-4718-b5dd-a11c6235c3f2,2022-04-15,2023-04-15
73bff2bd-72da-4653-963d-8f0a103feec5,01eceab5-fa33-4d6e-8b1a-01dd1ab87f4d,2023-12-08,2024-12-07
9ac38238-e876-4ded-8fa5-f572e9543d01,d470aff9-1970-4af5-bfcb-bfb3dff54021,2023-05-15,2024-05-14
69787ea1-039c-4d6a-94ae-30036e2f4e1d,4a3ed70f-7d09-4aa2-af45-c625008507b3,2022-12-07,2023-12-07
85d65e49-74d2-4e04-bc0b-b731d0580cd9,4a3ed70f-7d09-4aa2-af45-c625008507b3,2024-10-06,2025-10-06
bbf0dd6c-eedf-42f8-a6c6-db03fba8a0a7,00dc5578-03b7-4a91-8a3b-741703b64518,2022-12-02,2023-12-02
1ad3fe53-4bc5-4228-86fc-5d1a5ec25f86,e9850f03-f073-4d00-8f39-b4cbba316863,2023-04-26,2024-04-25
425d835a-6f42-4157-8d0a-05f67a6ffc2a,3425ae5b-a397-4c3c-925f-6962ff9d0eb0,2023-05-01,2024-04-30
686a97e4-b6a6-4067-a184-4883ea7f0079,cc97a042-117f-44cc-ab5b-e4b929424546,2022-03-07,2023-03-07
0c27fd3c-8bbd-42a2-a035-827f4385144b,3aaae907-dc44-4bbc-9d9e-e22c9f40c008,2022-12-23,2023-12-23
10bab669-a85b-4d5a-b9f6-4cd8242a19e0,3aaae907-dc44-4bbc-9d9e-e22c9f40c008,2023-01-23,2024-01-23
33004dc8-0334-419b-924d-fea3083662e1,f86af3de-a40e-4794-944c-dd3140caa3d3,2023-02-05,2024-02-05
a95e67bc-c6d0-44f3-b8c4-e695b819625c,7794125e-8e0a-4331-9169-0f40ce70d5be,2023-04-26,2024-04-25
8eed023d-58bc-4a42-a3b4-9d4263e532f8,7794125e-8e0a-4331-9169-0f40ce70d5be,2022-12-05,2023-12-05
27fbfb99-2473-4fea-827a-bc639c1ee0e3,d3aa7349-b84d-46ae-a14e-6662fdd36c5a,2024-11-09,2025-11-09
4fa164a0-772f-4816-8606-a380296328c6,750a94b0-da85-46e7-8774-577dbcadf2c6,2024-01-31,2025-01-30
7ff1aed2-9332-4928-b232-61062884a7ce,29ec28d1-f19a-4c72-9b5d-8ec30a415a37,2024-04-11,2025-04-11
d644b744-4cc1-4d5b-b129-bc3cd457a8cf,29ec28d1-f19a-4c72-9b5d-8ec30a415a37,2023-04-08,2024-04-07
e0ef7385-bd50-4b7a-bb21-fd61b212831b,bdbd0461-d125-4bc8-9993-dfa63968ad0f,2023-05-28,2024-05-27
6bd9170e-1629-4f4b-be91-16c413032748,bdbd0461-d125-4bc8-9993-dfa63968ad0f,2023-01-01,2024-01-01
1b0ec005-92b1-4fed-939f-724f41458b17,a40a2f21-06de-4ff9-9a96-54c8c549f22b,2023-03-15,2024-03-14
46ea9164-a256-4216-9fbc-7d050d24133e,a40a2f21-06de-4ff9-9a96-54c8c549f22b,2023-02-09,2024-02-09
f2d1358d-4ae5-43c7-acdf-9708c7918357,7a94074b-e6f2-4ffc-9ea9-7fe94fde0aa5,2023-02-05,2024-02-05
8283ecd8-da57-476b-b3fa-d5a9e09383f1,96a9a932-ca6d-4931-8f15-a8b2998d781b,2023-04-03,2024-04-02
eaf71411-a7be-4afd-8056-439f301b8a1a,cef635ce-c288-4cd7-ba4a-c66ec12c60ab,2023-03-23,2024-03-22
14b74748-787e-409e-816b-9013809aefd7,c052ba44-af39-4f85-9549-c1487d9370b4,2023-02-06,2024-02-06
a4da3e72-ee2b-41c6-8fd2-0411176088e3,c052ba44-af39-4f85-9549-c1487d9370b4,2023-04-07,2024-04-06
75d602fc-265e-4ecc-b73f-e86d494d83ab,6f8109b3-1158-4417-b3b5-48ed7ad483ea,2022-12-29,2023-12-29
7aec3acd-dfdf-4542-a4a0-2234111881d8,ffff9a48-84e8-4846-aec5-c21aab2cc73a,2023-05-05,2024-05-04
18d2cbc0-3dd4-4dc0-96f9-24c7756cf1cc,4ef7a88a-dec3-4328-bfd8-afc3111a8917,2024-06-23,2025-06-23
69ee03e8-c4e5-479f-9053-18e6de649cbd,4ef7a88a-dec3-4328-bfd8-afc3111a8917,2022-12-15,2023-12-15
1cdf25f5-7d80-4c98-8d8b-67228593a449,900963b3-e321-475c-83dd-09b8bf3dcce0,2022-05-16,2023-05-16
64823707-d4bf-4deb-b398-8293596d7cad,e07820c0-6ae4-4b7a-9fda-b44276846782,2023-04-21,2024-04-20
e6ee8110-11c5-4e4c-98f4-fc0c7b2ba836,b32e9f30-2734-4fe7-b3ed-0165a04e7cba,2023-01-11,2024-01-11
480364e3-5d91-400c-9c95-848f45d97763,21b42385-71bc-4429-8fb7-27cba6d51cad,2023-01-03,2024-01-03
658f7823-25ac-4e81-9dca-a0e961cfe836,59a09458-7ef8-4959-b858-5bcbb6ae64de,2023-12-21,2024-12-20
a127e778-1019-4dcb-94b0-8ac7ca75468c,59a09458-7ef8-4959-b858-5bcbb6ae64de,2023-01-28,2024-01-28
e77ab893-9a27-41e1-8088-f72389231814,32e25e36-936b-415e-91e9-997b7b1e87fa,2023-03-09,2024-03-08
c5c0a526-dd55-4079-82e3-5442a559abbd,7eb2c337-c8a3-4e3c-b12a-12f17896b636,2022-05-23,2023-05-23
d7eec61a-ff33-48ba-a866-e2d5b8581308,e33b0a56-2be1-4519-ae61-b2bb28ac9ba6,2023-01-06,2024-01-06
24ef4ca5-1e30-43d2-917a-0b77e00b3a6a,2166a6c0-c83e-46a7-b83a-87e62fdd167e,2023-05-29,2024-05-28
c7fd5625-d307-434f-b694-3e9c358e1e40,617026aa-fee0-4940-a446-a03d5c494a98,2022-12-30,2023-12-30
d812bf30-8093-487d-941a-41f1c2d0292a,617026aa-fee0-4940-a446-a03d5c494a98,2023-05-19,2024-05-18
246ce518-1c07-4263-a09a-7da6732f10f1,cc83a21f-1268-4c0e-8493-e767fad30413,2022-04-14,2023-04-14
04e5d9a1-91c8-485b-857f-b9593cbda269,c09e8293-d13c-485c-bd6e-12772cd5c88d,2022-12-08,2023-12-08
5de5503d-9837-43ec-ab37-bf53e8e190d2,e63b88cc-5891-4125-8fb4-02a3ff3c4603,2023-04-30,2024-04-29
0cd6c7ea-980a-4117-9feb-c5b97727c220,e63b88cc-5891-4125-8fb4-02a3ff3c4603,2022-12-23,2023-12-23
0e4bf976-a05a-488a-948a-a4e8e061341c,e5402633-58dc-459a-be8f-7594ffdb4893,2023-04-09,2024-04-08
df2a97bc-1aa0-4e4a-af33-9c73b56e6613,d4d3ec79-8bc1-403f-a856-5bb38c100997,2023-05-10,2024-05-09
6bb3d75a-86fc-47f0-9304-a8c87381df2d,b9eee9cc-74d5-4ad0-8c95-cbf3f0d8bb8b,2023-05-24,2024-05-23
a1507446-d58a-4197-8d1f-0f674a854ecb,ca4ffe1b-50c2-4fed-816d-be7cadf8692f,2023-01-03,2024-01-03
ef7ecbb1-8ce9-479f-88f7-537344a5176b,d37ec655-a6b8-4347-8974-224468217e2e,2023-05-07,2024-05-06
fec0371b-c611-4d46-96f1-1aa62da8fad9,cd9afd3f-5406-42f3-aee3-354e8dddfbc3,2024-11-25,2025-11-25
e9640c11-4a0d-4840-9bc3-d34f1539e489,08cff6de-5a04-4077-a95b-1790fa848e20,2023-05-30,2024-05-29
05d2f559-b437-4a06-bf8f-a87430db23c7,1acded95-67fb-45fe-9beb-9f28ac9d1e8c,2023-02-12,2024-02-12
b305899d-90fb-425a-8ffd-0c9d4e4d9c67,1acded95-67fb-45fe-9beb-9f28ac9d1e8c,2023-03-20,2024-03-19
61e36818-f08d-4f7e-9848-fcd8d1c4a982,01a778f2-08bc-43b8-be72-aab306c9841a,2023-05-15,2024-05-14
68ff5e27-a63b-48cc-9405-e70894ad450f,01a778f2-08bc-43b8-be72-aab306c9841a,2023-12-15,2024-12-14
414c113a-cace-4f36-96c4-72e8fe68802f,b54f2d28-21d5-4e87-a1b1-0570853a25eb,2024-09-06,2025-09-06
cbb325a0-f4e8-4307-9c84-12af7ffe6b1c,48e126e0-e032-4f5e-9806-7417591802fc,2022-03-15,2023-03-15
26790ad2-1e54-4f14-9698-bc7a70bfac97,48e126e0-e032-4f5e-9806-7417591802fc,2024-05-03,2025-05-03
